id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
73459603,Fri Apr 09 2021 21:45:07 GMT-0400 (EDT),4/9/21,2021-04-10 01:45:07 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-10 03:53:29 UTC,2021-04-10 12:46:04 UTC,research,,https://www.inaturalist.org/observations/73459603,https://static.inaturalist.org/photos/119932272/medium.jpg?1618026817,,,2,0,FALSE,3,27.18003333,-82.49688667,31,31,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
73799700,2012/03/17 5:15 AM CST,3/17/12,2012-03-17 11:15:00 UTC,Central America,3975437,josuergg,2021-04-13 00:40:35 UTC,2021-04-13 11:34:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73799700,https://inaturalist-open-data.s3.amazonaws.com/photos/120526421/medium.jpeg?1618270816,,,1,0,FALSE,,15.8051522,-86.53834429,61,61,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
73929463,Tue Apr 13 2021 20:37:04 GMT-0400 (EDT),4/13/21,2021-04-14 00:37:04 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-14 11:14:42 UTC,2021-04-14 17:46:23 UTC,research,,https://www.inaturalist.org/observations/73929463,https://static.inaturalist.org/photos/120768506/medium.jpg?1618398892,,,2,0,FALSE,3,27.18003333,-82.496825,16,16,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
73957608,2004/09/19 10:28 AM PDT,9/19/04,2004-09-19 17:28:00 UTC,Pacific Time (US & Canada),4131089,jtomoleoni,2021-04-14 17:29:04 UTC,2021-04-14 17:38:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73957608,https://static.inaturalist.org/photos/120817142/medium.jpg?1618421307,,,2,0,FALSE,,25.62983573,-80.06535202,14,29936,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
74200425,Fri Apr 16 2021 20:57:27 GMT-0400 (EDT),4/16/21,2021-04-17 00:57:27 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-17 02:04:39 UTC,2021-04-18 01:32:25 UTC,research,,https://www.inaturalist.org/observations/74200425,https://static.inaturalist.org/photos/121243407/medium.jpg?1618625089,,,2,0,FALSE,3,27.1801,-82.49696333,19,19,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
74200451,Fri Apr 16 2021 20:33:55 GMT-0400 (EDT),4/16/21,2021-04-17 00:33:55 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-17 02:05:14 UTC,2021-04-18 01:32:21 UTC,research,,https://www.inaturalist.org/observations/74200451,https://static.inaturalist.org/photos/121243492/medium.jpg?1618625123,,,2,0,FALSE,3,27.18004167,-82.49669667,42,42,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
74266868,2021-04-16 3:50:08 PM EDT,4/16/21,2021-04-16 19:50:08 UTC,Eastern Time (US & Canada),1444007,kvbeau,2021-04-17 18:21:30 UTC,2021-08-06 19:46:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74266868,https://inaturalist-open-data.s3.amazonaws.com/photos/121358719/medium.jpeg?1618683702,,,3,0,FALSE,2,27.66798186,-80.35938206,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
74405906,2021/04/13 6:11 AM EDT,4/13/21,2021-04-13 10:11:00 UTC,Eastern Time (US & Canada),2691100,aliciapompanobeach,2021-04-18 18:24:37 UTC,2021-04-19 18:33:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74405906,https://inaturalist-open-data.s3.amazonaws.com/photos/121599514/medium.jpg?1618769995,,,2,0,FALSE,,26.25845975,-80.08275023,488,488,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
74519611,2021/04/19 8:55 AM CST,4/19/21,2021-04-19 08:55:00 UTC,UTC,4240530,oliver331,2021-04-19 14:59:29 UTC,2021-04-19 23:43:16 UTC,research,,https://www.inaturalist.org/observations/74519611,https://static.inaturalist.org/photos/121801529/medium.jpg?1618844145,,,2,0,FALSE,,15.16600702,-83.48490539,488,488,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
74801837,2019/12/20 2:54 PM EST,12/20/19,2019-12-20 19:54:00 UTC,Eastern Time (US & Canada),141873,swafford,2021-04-22 03:07:12 UTC,2021-04-22 15:30:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74801837,https://inaturalist-open-data.s3.amazonaws.com/photos/122301094/medium.jpg?1619060213,,,3,0,FALSE,,26.45153136,-82.11318418,61,61,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75085136,2021-04-14 1:22:09 PM CST,4/14/21,2021-04-15 00:22:09 UTC,American Samoa,2517212,botanicarls__,2021-04-24 20:17:55 UTC,2021-04-25 12:24:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75085136,https://inaturalist-open-data.s3.amazonaws.com/photos/122794725/medium.jpeg?1619295480,,,1,0,FALSE,2,15.69682217,-86.97824097,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75175123,2021/04/24 2:45 PM EDT,4/24/21,2021-04-24 18:45:00 UTC,Eastern Time (US & Canada),5245,kent_miller,2021-04-25 14:39:04 UTC,2021-04-25 15:07:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/75175123,https://inaturalist-open-data.s3.amazonaws.com/photos/122950791/medium.jpeg?1619360991,,,1,0,FALSE,,24.83791897,-80.75859829,171,171,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75192883,Sun Apr 25 2021 11:38:24 GMT-0400 (EDT),4/25/21,2021-04-25 15:38:24 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-25 16:56:10 UTC,2021-04-25 17:23:21 UTC,research,,https://www.inaturalist.org/observations/75192883,https://static.inaturalist.org/photos/122982415/medium.jpg?1619369789,,,2,0,FALSE,3,27.12499167,-82.46952,18,18,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75447322,Tue Apr 27 2021 13:06:39 GMT-0400 (EDT),4/27/21,2021-04-27 17:06:39 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-27 17:46:49 UTC,2021-04-27 17:55:37 UTC,research,,https://www.inaturalist.org/observations/75447322,https://static.inaturalist.org/photos/123433885/medium.jpg?1619545611,,,1,0,FALSE,3,27.18001333,-82.49475,13,13,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75593733,Wed Apr 28 2021 18:16:19 GMT-0400 (EDT),4/28/21,2021-04-28 22:16:19 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-28 22:32:06 UTC,2021-04-29 14:12:43 UTC,research,,https://www.inaturalist.org/observations/75593733,https://static.inaturalist.org/photos/123692119/medium.jpg?1619649130,,,2,0,FALSE,3,27.1256,-82.46971167,24,24,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75728093,Thu Apr 29 2021 20:50:08 GMT-0400 (EDT),4/29/21,2021-04-30 00:50:08 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-30 01:41:46 UTC,2021-04-30 02:12:24 UTC,research,,https://www.inaturalist.org/observations/75728093,https://static.inaturalist.org/photos/123925576/medium.jpg?1619746931,,,1,0,FALSE,3,27.179995,-82.49682,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75794093,4/26/21,4/26/21,,UTC,4319091,capt_dave,2021-04-30 12:04:57 UTC,2021-05-27 05:25:41 UTC,research,,https://www.inaturalist.org/observations/75794093,https://static.inaturalist.org/photos/124029482/medium.jpeg?1619784310,,,4,0,FALSE,2,27.61183801,-97.23595686,182,182,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75969081,Fri Apr 30 2021 16:31:39 GMT-0400 (EDT),4/30/21,2021-04-30 20:31:39 UTC,Eastern Time (US & Canada),50920,susanhewitt,2021-04-30 23:24:38 UTC,2021-05-01 10:46:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75969081,https://inaturalist-open-data.s3.amazonaws.com/photos/124302347/medium.jpg?1619825086,,,0,0,FALSE,3,26.52103686,-82.18871005,65,65,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
75970128,Fri Apr 30 2021 16:54:20 GMT-0400 (EDT),4/30/21,2021-04-30 20:54:20 UTC,Eastern Time (US & Canada),50920,susanhewitt,2021-04-30 23:28:38 UTC,2021-05-01 01:44:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75970128,https://inaturalist-open-data.s3.amazonaws.com/photos/124303870/medium.jpg?1619825321,,,0,0,FALSE,3,26.52078847,-82.1888145,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
76034825,Fri Apr 30 2021 23:36:17 GMT-0400 (EDT),4/30/21,2021-05-01 03:36:17 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-01 04:05:27 UTC,2021-05-01 04:23:08 UTC,research,,https://www.inaturalist.org/observations/76034825,https://static.inaturalist.org/photos/124408625/medium.jpg?1619841939,,,1,0,FALSE,3,27.12552783,-82.46936167,55,55,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
76034874,Fri Apr 30 2021 23:07:53 GMT-0400 (EDT),4/30/21,2021-05-01 03:07:53 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-01 04:05:48 UTC,2021-05-01 04:23:03 UTC,research,,https://www.inaturalist.org/observations/76034874,https://static.inaturalist.org/photos/124408757/medium.jpg?1619841967,,,1,0,FALSE,3,27.12497217,-82.46964167,6,6,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
76988931,Sat Jun 03 2017 06:26:29 GMT-0400 (EDT),6/3/17,2017-06-03 10:26:29 UTC,Eastern Time (US & Canada),4348796,bob497,2021-05-03 16:41:23 UTC,2021-05-07 14:53:29 UTC,research,,https://www.inaturalist.org/observations/76988931,https://static.inaturalist.org/photos/125906234/medium.jpg?1620060087,,,3,0,FALSE,3,27.965155,-82.83315333,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77340056,2021/04/23 5:39 AM CDT,4/23/21,2021-04-23 10:39:00 UTC,Mexico City,62164,a_monter,2021-05-04 20:34:20 UTC,2021-05-07 14:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77340056,https://inaturalist-open-data.s3.amazonaws.com/photos/126476351/medium.jpg?1620160374,,,2,0,FALSE,,20.7036111,-90.4527778,2029,2029,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77353569,4/22/21 13:11,4/22/21,2021-04-22 13:11:00 UTC,UTC,1607851,kimberlyarcia,2021-05-04 21:54:39 UTC,2021-05-04 21:56:32 UTC,casual,,https://www.inaturalist.org/observations/77353569,https://static.inaturalist.org/photos/126499200/medium.jpeg?1620165284,,,0,0,FALSE,2,,,,,,,FALSE,,,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77432448,Tue May 04 2021 23:16:20 GMT-0400 (EDT),5/4/21,2021-05-05 03:16:20 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-05 11:06:55 UTC,2021-05-06 14:45:41 UTC,research,,https://www.inaturalist.org/observations/77432448,https://static.inaturalist.org/photos/126635754/medium.jpg?1620212820,,,2,0,FALSE,3,27.12515,-82.46966667,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77432511,Tue May 04 2021 21:00:58 GMT-0400 (EDT),5/4/21,2021-05-05 01:00:58 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-05 11:07:22 UTC,2021-05-06 14:45:51 UTC,research,,https://www.inaturalist.org/observations/77432511,https://static.inaturalist.org/photos/126635821/medium.jpg?1620212849,,,2,0,FALSE,3,27.1295695,-82.47029167,16,16,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77708597,Thu May 06 2021 20:31:41 GMT-0400 (EDT),5/6/21,2021-05-07 00:31:41 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-07 04:07:46 UTC,2021-05-07 19:14:32 UTC,research,,https://www.inaturalist.org/observations/77708597,https://static.inaturalist.org/photos/127110833/medium.jpg?1620360475,,,2,0,FALSE,3,27.17996333,-82.496825,15,15,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77708627,Thu May 06 2021 21:04:07 GMT-0400 (EDT),5/6/21,2021-05-07 01:04:07 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-07 04:08:03 UTC,2021-05-07 19:14:27 UTC,research,,https://www.inaturalist.org/observations/77708627,https://static.inaturalist.org/photos/127110865/medium.jpg?1620360487,,,2,0,FALSE,3,27.18051333,-82.49815333,65,65,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77816244,2021/05/07 2:42 PM EDT,5/7/21,2021-05-07 18:42:00 UTC,Eastern Time (US & Canada),520,johnnybirder,2021-05-07 22:47:55 UTC,2021-05-07 22:47:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/77816244,,,,0,0,FALSE,,26.36198786,-80.06799499,35,35,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
77954097,2021/05/07 7:07 AM EDT,5/7/21,2021-05-07 11:07:00 UTC,Eastern Time (US & Canada),690411,charlesavenengo,2021-05-08 20:20:04 UTC,2021-05-08 22:22:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77954097,https://inaturalist-open-data.s3.amazonaws.com/photos/127521643/medium.jpeg?1620505102,,,1,0,FALSE,,25.17562626,-80.36445229,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
78239048,Mon May 10 2021 12:25:13 GMT-0400 (EDT),5/10/21,2021-05-10 16:25:13 UTC,Eastern Time (US & Canada),4133247,crowleymuseumandnaturecenter,2021-05-10 16:25:26 UTC,2021-05-11 02:29:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78239048,https://inaturalist-open-data.s3.amazonaws.com/photos/128016827/medium.jpg?1620663958,,,1,0,FALSE,3,27.30209216,-82.2538004,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79183564,2021/05/13 8:35 AM CDT,5/13/21,2021-05-13 13:35:00 UTC,Central Time (US & Canada),15674,rolas101,2021-05-17 19:13:29 UTC,2021-05-18 20:57:40 UTC,research,,https://www.inaturalist.org/observations/79183564,https://static.inaturalist.org/photos/129670932/medium.jpg?1621278801,,,1,0,FALSE,,18.48655278,-92.79255,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79205779,5/17/21 10:22,5/17/21,2021-05-17 14:22:58 UTC,Eastern Time (US & Canada),4403822,tyler_beck,2021-05-17 22:24:13 UTC,2021-05-18 20:49:59 UTC,research,,https://www.inaturalist.org/observations/79205779,https://static.inaturalist.org/photos/129710517/medium.jpeg?1621290258,,,2,0,FALSE,2,27.3011642,-80.2548976,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79274492,2021/04/12 9:37 PM EDT,4/12/21,2021-04-13 01:37:00 UTC,Eastern Time (US & Canada),886886,akirk92,2021-05-18 14:31:48 UTC,2021-05-18 14:38:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79274492,https://inaturalist-open-data.s3.amazonaws.com/photos/129829867/medium.jpg?1621347336,,,1,0,FALSE,,28.33035121,-82.70518671,7813,7813,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79503579,Tue May 04 2021 12:09:00 GMT-0400 (EDT),5/4/21,2021-05-04 16:09:00 UTC,Eastern Time (US & Canada),3340532,plawrynpx,2021-05-20 10:40:46 UTC,2021-05-21 20:34:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79503579,https://inaturalist-open-data.s3.amazonaws.com/photos/130226295/medium.jpg?1621507247,,,3,0,FALSE,3,24.80394442,-80.84979832,24,24,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79607421,Thu May 20 2021 21:50:46 GMT-0400 (EDT),5/20/21,2021-05-21 01:50:46 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-21 04:33:31 UTC,2021-05-21 19:49:40 UTC,research,,https://www.inaturalist.org/observations/79607421,https://static.inaturalist.org/photos/130406719/medium.jpg?1621571613,,,2,0,FALSE,3,27.09973333,-82.44061333,20,20,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79724857,4/4/21 19:35,4/4/21,2021-04-04 23:35:21 UTC,Eastern Time (US & Canada),3283200,pmann,2021-05-22 02:24:16 UTC,2021-05-22 17:41:37 UTC,research,,https://www.inaturalist.org/observations/79724857,https://static.inaturalist.org/photos/130606682/medium.jpeg?1621650264,,,2,0,FALSE,2,27.05504444,-82.4421,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
79960114,Sun May 23 2021 12:04:48 GMT -0400 (EDT),5/23/21,2021-05-23 16:04:48 UTC,Eastern Time (US & Canada),4226408,juliatheexplora,2021-05-23 16:05:07 UTC,2021-05-24 14:07:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/79960114,https://inaturalist-open-data.s3.amazonaws.com/photos/131007958/medium.jpeg?1621785927,,,1,0,TRUE,333,27.76196098,-82.76761627,93,93,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80007652,5/23/21 13:27,5/23/21,2021-05-23 17:27:46 UTC,Eastern Time (US & Canada),3019874,vasilios_georgiadis,2021-05-23 20:28:49 UTC,2021-06-15 13:56:56 UTC,research,,https://www.inaturalist.org/observations/80007652,https://static.inaturalist.org/photos/136506435/medium.jpeg?1623765410,,,1,0,FALSE,2,27.498027,-82.516445,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80202389,5/19/21,5/19/21,,Eastern Time (US & Canada),3960366,karabiyik_i_20,2021-05-25 04:15:55 UTC,2021-05-26 04:38:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80202389,https://inaturalist-open-data.s3.amazonaws.com/photos/131432768/medium.jpeg?1621916154,,,3,1,FALSE,,27.856522,-82.482455,58,58,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80315977,Tue May 25 2021 19:29:41 GMT-0400 (EDT),5/25/21,2021-05-25 23:29:41 UTC,Eastern Time (US & Canada),2472026,flmultispecies,2021-05-26 02:12:54 UTC,2021-05-26 12:29:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80315977,https://inaturalist-open-data.s3.amazonaws.com/photos/131629073/medium.jpg?1621995201,,,1,0,FALSE,3,29.93028105,-81.33006881,3,29433,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80317011,Tue May 25 2021 18:48:38 GMT-0400 (EDT),5/25/21,2021-05-25 22:48:38 UTC,Eastern Time (US & Canada),2472026,flmultispecies,2021-05-26 02:26:25 UTC,2021-05-26 12:29:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80317011,https://inaturalist-open-data.s3.amazonaws.com/photos/131630995/medium.jpg?1621996020,,,2,0,FALSE,3,29.8446017,-81.33130042,4,29433,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80366760,Wed May 26 2021 00:22:57 GMT-0400 (EDT),5/26/21,2021-05-26 04:22:57 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-26 14:47:53 UTC,2021-05-27 11:32:08 UTC,research,,https://www.inaturalist.org/observations/80366760,https://static.inaturalist.org/photos/131714497/medium.jpg?1622040497,,,1,0,FALSE,3,27.12513617,-82.46970333,14,14,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80366822,Tue May 25 2021 23:59:50 GMT-0400 (EDT),5/25/21,2021-05-26 03:59:50 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-26 14:48:33 UTC,2021-05-27 11:32:09 UTC,research,,https://www.inaturalist.org/observations/80366822,https://static.inaturalist.org/photos/131714563/medium.jpg?1622040529,,,1,0,FALSE,3,27.12497783,-82.46962833,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80366903,Wed May 26 2021 00:20:59 GMT-0400 (EDT),5/26/21,2021-05-26 04:20:59 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-05-26 14:49:18 UTC,2021-05-26 15:20:08 UTC,research,,https://www.inaturalist.org/observations/80366903,https://static.inaturalist.org/photos/131717152/medium.jpg?1622041355,,,1,0,FALSE,3,27.12521667,-82.46964167,10,10,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
80931935,2/26/20 22:34,2/26/20,2020-02-27 08:34:21 UTC,Hawaii,4487,berniedup,2021-05-30 19:39:29 UTC,2021-07-11 14:40:43 UTC,research,,https://www.inaturalist.org/observations/80931935,https://inaturalist-open-data.s3.amazonaws.com/photos/132689962/medium.jpg?1622403567,,"Casa Cenote, Tulum, Quintana Roo, Common Snook, Centropomus undecimalis, Snook, Taxonomy:binomial=Centropomus undecimalis, Centropomidae, Common Snook (Centropomus undecimalis)",3,0,FALSE,,20.266713,-87.392141,,,,,FALSE,,,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
81064589,5/31/21,5/31/21,,Eastern Time (US & Canada),1038911,coolcrittersyt,2021-05-31 18:13:34 UTC,2021-05-31 18:51:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81064589,https://inaturalist-open-data.s3.amazonaws.com/photos/132918739/medium.jpeg?1622484069,,,1,0,FALSE,,26.54422903,-80.04281119,11,11,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
81435841,3/19/14 17:34,3/19/14,2014-03-19 20:34:00 UTC,Brasilia,4032262,david_bio,2021-06-03 14:53:25 UTC,2021-07-01 14:01:32 UTC,research,,https://www.inaturalist.org/observations/81435841,https://static.inaturalist.org/photos/133569073/medium.jpg?1622730431,,,1,0,FALSE,,-2.534048526,-44.26588432,4,4,,,FALSE,,,Centropomus undecimalis,Centropomus undecimalis,Common Snook,Actinopterygii,49437
81943538,6/6/21 7:56,6/6/21,2021-06-06 11:56:47 UTC,Eastern Time (US & Canada),2812329,madisonwheeler,2021-06-06 22:50:17 UTC,2021-06-07 00:10:48 UTC,research,,https://www.inaturalist.org/observations/81943538,https://static.inaturalist.org/photos/134442289/medium.jpeg?1623019821,,,1,0,FALSE,2,27.54556287,-80.34861904,5138,5138,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
